000807	云铝股份	SZ	153908.0
000809	铁岭新城	SZ	82479.1
000810	创维数字	SZ	39232.9
000811	烟台冰轮	SZ	39458.9
000812	陕西金叶	SZ	44626.9
000813	天山纺织	SZ	36345.1
000815	*ST美利	SZ	31678.0
000816	智慧农业	SZ	108878.0
000818	方大化工	SZ	68000.0
000819	岳阳兴长	SZ	24609.4
000820	金城股份	SZ	22087.7
000821	京山轻机	SZ	34521.9
000822	山东海化	SZ	89508.3
000823	超声电子	SZ	53687.3
000825	太钢不锈	SZ	569595.0
000826	启迪桑德	SZ	84175.0
000828	东莞控股	SZ	103952.0
000829	天音控股	SZ	94679.2
000830	鲁西化工	SZ	146398.0
000831	五矿稀土	SZ	74521.9
000833	贵糖股份	SZ	29606.5
000835	长城动漫	SZ	30537.0
000836	鑫茂科技	SZ	29249.0
000837	秦川机床	SZ	48150.5
000838	财信发展	SZ	18100.0
000839	中信国安	SZ	156760.0
000848	承德露露	SZ	75246.2
000850	华茂股份	SZ	94320.0
000851	高鸿股份	SZ	48781.1
000852	石化机械	SZ	40038.9
000856	冀东装备	SZ	22700.0
000858	五 粮 液	SZ	379568.0
000859	国风塑业	SZ	73944.8
000860	顺鑫农业	SZ	56299.9
000861	海印股份	SZ	186051.0
000862	银星能源	SZ	33435.9
000863	三湘股份	SZ	90993.7
000868	安凯客车	SZ	69556.0
000869	张  裕Ａ	SZ	45346.1
000875	吉电股份	SZ	111559.0
000876	新 希 望	SZ	172831.0
000877	天山股份	SZ	88001.0
000878	云南铜业	SZ	141639.0
000880	潍柴重机	SZ	13513.5
000881	大连国际	SZ	30796.4
000882	华联股份	SZ	188469.0
000883	湖北能源	SZ	534607.0
000885	同力水泥	SZ	42679.9
000886	海南高速	SZ	96462.0
000887	中鼎股份	SZ	111378.0
000888	峨眉山Ａ	SZ	52681.9
000889	茂业通信	SZ	44534.1
000890	法 尔 胜	SZ	37955.7
000892	*ST星美	SZ	30693.8
000893	东凌粮油	SZ	39207.0
000895	双汇发展	SZ	181743.0
000897	津滨发展	SZ	161711.0
000898	鞍钢股份	SZ	614893.0
000899	赣能股份	SZ	55518.3
000900	现代投资	SZ	101125.0
000901	航天科技	SZ	32362.4
000902	新洋丰	SZ	25800.0
000903	云内动力	SZ	79060.1
000905	厦门港务	SZ	53100.0
000906	物产中拓	SZ	33060.6
000908	景峰医药	SZ	37131.9
000909	数源科技	SZ	29400.0
000910	大亚科技	SZ	52750.0
000911	南宁糖业	SZ	28664.0
000912	*ST天化	SZ	58500.0
000913	钱江摩托	SZ	45343.6
000915	山大华特	SZ	17937.6
000916	华北高速	SZ	108997.0
000917	电广传媒	SZ	106199.0
000918	嘉凯城	SZ	180419.0
000919	金陵药业	SZ	50322.4
000920	南方汇通	SZ	42200.0
000921	海信科龙	SZ	90171.8
000922	佳电股份	SZ	45790.1
000923	河北宣工	SZ	19799.9
000925	众合科技	SZ	30133.8
000926	福星股份	SZ	53021.4
000927	*ST夏利	SZ	159517.0
000928	中钢国际	SZ	41286.6
000929	兰州黄河	SZ	18563.2
000930	中粮生化	SZ	96441.1
000931	中 关 村	SZ	66798.6
000932	华菱钢铁	SZ	301491.0
000933	神火股份	SZ	190042.0
000935	四川双马	SZ	31941.0
000936	华西股份	SZ	74768.6
000937	冀中能源	SZ	286919.0
000938	紫光股份	SZ	20607.5
000939	凯迪生态	SZ	94117.4
000948	南天信息	SZ	23127.8
000949	新乡化纤	SZ	102653.0
000950	建峰化工	SZ	59879.9
000951	中国重汽	SZ	41942.6
000952	广济药业	SZ	25168.0
000953	河池化工	SZ	29404.5
000955	欣龙控股	SZ	53839.5
000957	中通客车	SZ	23848.9
000958	东方能源	SZ	25048.0
000959	首钢股份	SZ	120615.0
000960	锡业股份	SZ	115122.0
000961	中南建设	SZ	116386.0
000962	东方钽业	SZ	44083.1
000963	华东医药	SZ	43406.0
000965	天保基建	SZ	100894.0
000966	长源电力	SZ	55414.2
000967	上风高科	SZ	27343.9
000968	煤 气 化	SZ	51374.7
000969	安泰科技	SZ	86125.6
000970	中科三环	SZ	106520.0
000971	高升控股	SZ	24254.9
000972	新中基	SZ	77128.4
000973	佛塑科技	SZ	77240.1
000975	银泰资源	SZ	102707.0
000976	*ST春晖	SZ	58656.0
000977	浪潮信息	SZ	95972.6
000978	桂林旅游	SZ	36010.0
